issue_area,item_id,source,item_name,treaty_type,treaty_open_year,source_url
environment,ieadb_1151,IEADB,Agreement On Phytosanitary Control Between The Government Of The Republic Of Cape Verde And The Government Of The Republic Of Senegal,Agreement,1998,
environment,ieadb_1152,IEADB,Agreement Between The Government Of Kazakhstan And The Executive Branch Of Georgia On Cooperation In The Field Of Environmentally Clean Automotive Special Transportation And Its Infrastructure,Agreement,1998,
environment,ieadb_1153,IEADB,Agreement On Animal Health Between Hungary And Ukraine,Agreement,1998,
environment,ieadb_1154,IEADB,Agreement On The Project Of Protection Of The Environment And The Industrial Competitiveness Between Mexico And The Federal Republic Of Germany,Agreement,1998,
environment,ieadb_1155,IEADB,Agreement On Plant Protection Cooperation Between The Republic Of Croatia And The Czech Republic,Agreement,1998,
environment,ieadb_1156,IEADB,Agreement On Veterinary Cooperation Between The Government Of The Republic Of Croatia And The Government Of The Czech Republic,Agreement,1998,
environment,ieadb_1157,IEADB,Exchange Of Notes Between The United States And Canada Amending Annex IV To The Treaty Concerning Pacific Salmon For 1998,Exchange of Notes Modifying An Agreement,1998,
environment,ieadb_1158,IEADB,Co-Operative Agreement Between Jordan And Egypt In Fisheries,Agreement,1998,
environment,ieadb_1159,IEADB,Agreement Between The Federal Government Of The Federal Republic Of Yugoslavia And The Government Of The Republic Of Bulgaria On Cooperation In The Field Of Veterinary Medicine,Agreement,1998,
environment,ieadb_116,IEADB,Convention Between The Government Of The Polish Republic And The Provisional Government Of The German Democratic Republic Concerning Cooperation For Purposes Of Plant Protection,Convention,1950,
environment,ieadb_1160,IEADB,Convention Between The Federal Government Of The Federal Republic Of Yugoslavia And The Government Of The Republic Of Bulgaria On Cooperation Relating To Plant Quarantine And Plant Protection,Convention,1998,
environment,ieadb_1161,IEADB,Agreement Between Austria And The Former USSR Concerning Early Notification And Information In The Case Of Nuclear Accidents And Exchange Of Information Related To Nuclear Installations (Used With Tajikistan),Agreement,1111,
environment,ieadb_1162,IEADB,Agreement On An Early Exchange Of Information In The Case Of Radiological Dangers And On Questions Of Mutual Interest In The Field Of Nuclear Safety And Radiation Protection,Agreement,1111,
environment,ieadb_1163,IEADB,Agreement On An Exchange Of Information And Cooperation In The Field Of Nuclear Safety And Radiation Protection,Agreement,1111,
environment,ieadb_1164,IEADB,Agreement On Antarctic Cooperation,Agreement,1111,
environment,ieadb_1165,IEADB,Agreement On Cooperation In The Field Of Agriculture And Alimentation,Agreement,1111,
environment,ieadb_1166,IEADB,Convention Regarding Sanitary And Veterinary Issues,Convention,1111,
environment,ieadb_1167,IEADB,Agreement On Veterinary Collaboration Between The Government Of The Republic Of Croatia And The Government Of The Republic Of Turkey,Agreement,1999,
environment,ieadb_1168,IEADB,Agreement Concerning Cooperation On Military Environmental Matters,Agreement,1999,
environment,ieadb_1169,IEADB,Agreement On Plant Protection Cooperation Between The Government Of The Republic Of Croatia And The Government Of The Republic Of Turkey,Agreement,1999,
environment,ieadb_1170,IEADB,Agreement Between The Government Of Slovak Republic And Hungary On Cooperation In The Field Of Environmental Protection,Agreement,1999,
environment,ieadb_1171,IEADB,Agreement Between The Government Of The Republic Of Estonia And The Government Of The Republic Of Finland On Water Protection,Agreement,1999,
environment,ieadb_1172,IEADB,Agreement Between The Government Of Belarus And The Government Of Egypt On Cooperation In The Field Of Quarantine And Protection Of Plants Between Egypt And Belarus.,Agreement,1998,
environment,ieadb_1173,IEADB,Convention Between Romania And Moldova In The Field Of Sanitary And Veterinary Issues,Convention,1999,
environment,ieadb_1174,IEADB,Agreement On Cooperation In The Field Of Veterinary,Agreement,1999,
environment,ieadb_1175,IEADB,Agreement Between The Republic Of Brazil And The Republic Of Russian Federation On Animal Health Cooperation,Agreement,1999,
environment,ieadb_1176,IEADB,Animal Health Agreement,Agreement,1111,
environment,ieadb_1177,IEADB,"Agreement Between The Hellenic Republic And The Islamic Republic Of Iran For Economic, Scientific And Technical Cooperation In The Field Of Agriculture",Agreement,1999,
environment,ieadb_1178,IEADB,Agreement Between Niger And Benin Regarding The Creation And Hydroelectric Management Of The Site At Dyodyonga On The River Mekrou,Accord,1999,
environment,ieadb_118,IEADB,Agreement Between The Government Of The United Kingdom Of Great Britain And Northern Ireland And The Government Of The French Republic Regarding Rights Of Fishery In Areas Of The Ecrehos And Minquiers,Agreement,1951,
environment,ieadb_1180,IEADB,Agreement Between The Government Of Kazakhstan And The Government Of Kyrgyzstan On Complex Use Of Hydro-Energy Resources Of Syr Darya Water Reservoirs Cascade In 1999,Agreement,1999,
environment,ieadb_1181,IEADB,Agreement Modifiying The Agreement Of Cooperation Between The United States of America And The United Mexican States Regarding Pollution Of The Environment Along The Inland International Boundary By Discharge Of Hazardous Substances And Annex II Of The Agreement Between The United States of America And The United Mexican States On Cooperation For The Protection And Improvement Of The Environment In The Border Area,Agreement,1999,
environment,ieadb_1182,IEADB,Cooperation Agreement Test On Veterinary Field And Animal Health Between Egypt And Morocco,Agreement,1999,
environment,ieadb_1183,IEADB,Intergovernmental Agreement Between Bulgaria And Denmark On Cooperation In The Field Of Environment,Agreement,1999,
environment,ieadb_1184,IEADB,Agreement Between The Government Of Kazakhstan And The Government Of Romania On Cooperation In The Field Of Plant Quarantine,Agreement,1999,
environment,ieadb_1185,IEADB,Agreement Between The Government Of The Republic Of Lithuania And The Government Of The Russian Federation On The Cooperation In The Field Of Environment,Agreement,1999,
environment,ieadb_1186,IEADB,Agreement Between The Government Of The Republic Of Lithuania And The Government Of The Russian Federation On The Cooperation In The Field Of Fishing,Agreement,1999,
environment,ieadb_1187,IEADB,Exchange Of Notes Between Canada And The United States of America Constituting An Amendment To The Treaty Concerning Pacific Salmon,Exchange of Notes Modifying An Agreement,1999,http://www.psc.org/pubs/treaty.pdf
environment,ieadb_1188,IEADB,Agreement Between The Government Of The Hellenic Republic And The Government Of The Russian Federation For Collaboration In The Veterinary Sector,Agreement,1999,
environment,ieadb_1189,IEADB,Agreement Between The Government Of The Republic Of Croatia And The Government Of The Republic Of Albania On Cooperation In The Sphere Of Plant Protection,Agreement,1999,
environment,ieadb_119,IEADB,Agreement Concerning Epizootic Diseases Between The Kingdom Of Greece And The Federal People's Republic Of Yugoslavia,Agreement,1952,
environment,ieadb_1190,IEADB,Exchange Of Notes Constituting An Agreement Between The Government Of Australia And The Government Of Japan To Further Amend The Exchange Of Letters Constituting An Agreement Establishing An Implementing Arrangement Pursuant To The Agreement For Cooperation In Peaceful Uses Of Nuclear Energy,Exchange of Notes Constituting An Agreement,1999,
environment,ieadb_1191,IEADB,"Agreement On Scientific, Technological, And Environmental Cooperation Between Romania And The Socialist Republic Of Vietnam",Agreement,1999,
environment,ieadb_1192,IEADB,Agreement On The Cooperation In The Field Of Agriculture & Order Related Areas Between The Republic Of The Philippines And The Government Of The Peoples Of China,Agreement,1999,
environment,ieadb_1193,IEADB,Agreement Between Slovenia And Slovakia On Exchange Of Information Relating To Nuclear Safety Matters,Agreement,1999,
environment,ieadb_1195,IEADB,"First Protocol On Economic, Scientific And Technical Cooperation In The Agricultural Sector Between The Hellenic Republic And The Islamic Republic Of Iran",Protocol,1999,
environment,ieadb_1196,IEADB,"Agreement Between The Federal Republic Of Yugoslavia And Romania On Revitalization Of The Hydroelectric And Navigation System Djerdap I, Including An Increase In Installed Power Of Hydro-Aggregates",Agreement,1999,
environment,ieadb_1197,IEADB,Agreement For Cooperation And Coordination On The Matter Of Farming Health Between Ecuador And Peru,Acuerdo,1999,
environment,ieadb_1198,IEADB,Agreement Between The Government Of The Hellenic Republic And The Government Of The Republic Of Moldova For Collaboration In The Veterinary And Sanitary Sector,Agreement,1999,
environment,ieadb_1199,IEADB,Agreement Between Hungary And Argentina On Animal Health,Agreement,1999,
environment,ieadb_12,IEADB,Convention Between Austria-Hungary And Italy Concerning Fishing In Lake Garda,Convention,1883,
environment,ieadb_120,IEADB,Agreement Concerning The Danube Power Station,Agreement,1952,
environment,ieadb_1201,IEADB,Agreement On Cooperation In The Field Of Environmental Protection And Nature Between Romania And Israel,Agreement,2000,
environment,ieadb_1202,IEADB,Agreement On Utilization Of The Water Facilities Of Interstate Use On The Chu And Talas Rivers,Agreement,2000,http://www.ce.utexas.edu/prof/mckinney/papers/aral/agreements/OandM-Agreement.pdf
environment,ieadb_1203,IEADB,Convention On Cooperation For The Protection And Sustainable Development Of The Waters Of The Spanish-Portuguese Hydrographic Basins,Convenio,2000,
environment,ieadb_1204,IEADB,Cooperation Agreement Between Egypt And Kuwait In Agricultural Sector,Agreement,2000,
environment,ieadb_1205,IEADB,Japan-China Fishery Agreement,Agreement,2000,
environment,ieadb_1206,IEADB,Bilateral Agreement Between The Republic Of Portugal And The Republic Of Mali On Cooperation In The Field Of Agriculture And Fisheries,Agreement,2000,
environment,ieadb_1207,IEADB,Government Of The People's Republic Of China On The Establishment Of The Proposed Philippine-Sino Center For Agriculture Technology,Agreement,2000,
environment,ieadb_1208,IEADB,Agreement On Cooperation In The Field Of Protection Of Plants Between Albania And Bulgaria,Agreement,2000,
environment,ieadb_1209,IEADB,Agreement On Cooperation In The Field Of Veterinary Medicine Between Albania And Bulgaria,Agreement,2000,
environment,ieadb_121,IEADB,Exchange Of Notes Constituting An Agreement Between The United States of America And Mexico Relating To The Establishment Of A Mexican-United States Commission For The Prevention Of Foot And Mouth Disease,Exchange of Notes Constituting An Agreement,1952,
environment,ieadb_1210,IEADB,Agreement On An Exchange Of Information In The Field Of Nuclear Safety And Radiation Protection,Agreement,2000,
environment,ieadb_1211,IEADB,Agreement On Cooperation In The Field Of Plant Quarantine,Agreement,2000,
environment,ieadb_1212,IEADB,Agreement On Environmental Cooperation Between The Government Of The Republic Of Bulgaria And The Government Of People's Republic Of China,Agreement,2000,
environment,ieadb_1213,IEADB,Agreement On Sanitary And Veterinary Issues,Agreement,1111,
environment,ieadb_1214,IEADB,Convention On Cooperation In The Field Of Plants,Convention,1111,
environment,ieadb_1217,IEADB,Fishery Agreement Between The Governments Of The People's Republic Of China And The Republic Of Korea,Agreement,2000,
environment,ieadb_1218,IEADB,Agreement In The Area Of The Protection Of The Health Of Animals Between The Republic Of Croatia And The Argentine Republic,Acuerdo,2000,
environment,ieadb_1219,IEADB,Agreement Of Cooperation In Maritime Fisheries,Acuerdo,2000,
environment,ieadb_122,IEADB,Amendment To The Convention Concerning Fishing In The Bidassoa,Amendment,1952,
environment,ieadb_1220,IEADB,Agreement On Cooperation In The Field Of Agriculture,Agreement,2000,
environment,ieadb_1221,IEADB,Agreement On The Conservation And Management Of The Alaska-Chukotka Polar Bear Population,Agreement,2000,
environment,ieadb_1222,IEADB,Agreement On Institutional Cooperation In The Field Of Agriculture And Livestock,Agreement,2000,
environment,ieadb_1223,IEADB,Agreement On Cooperation In The Field Of Joint Exploration Of Forest Resources,Agreement,2000,
environment,ieadb_1224,IEADB,Protocol Amending The Agreement Between Canada And The United States On Air Quality,Protocol,2000,https://www.ec.gc.ca/cleanair-airpur/CAOL/air/qual/2002/appendixb_e.html
environment,ieadb_1225,IEADB,Agreement In The Form Of An Exchange Of Notes Amending The Agreement Concerning Fishing In Lac Leman,Exchange of Notes Modifying An Agreement,2000,
environment,ieadb_1226,IEADB,Agreement Between Slovenia And Czech Republic On Exchange Of Information Regarding Nuclear Safety,Agreement,2000,
environment,ieadb_1227,IEADB,Agreement In The Form Of An Exchange Of Notes On The Application Of The Agreement Concerning Fishing In Lac Leman,Exchange of Notes Modifying An Agreement,2000,
