country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
Czech Republic,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2015-12-02,2015-04-30,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Denmark,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2015-10-07,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Ecuador,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2018-09-19,2013-04-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
El Salvador,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2015-02-09,2013-07-25,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Estonia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2025-03-27,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Finland,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2015-11-12,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
France,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2016-01-07,2014-11-20,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Gabon,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2012-09-25,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Georgia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2016-09-19,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Germany,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2013-02-28,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Ghana,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2013-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Guinea-Bissau,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2013-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Ireland,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2014-09-24,2014-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Italy,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2016-02-04,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Kazakhstan,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2024-02-07,2023-02-07,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Liechtenstein,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2017-01-25,2012-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Lithuania,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2022-10-03,2015-09-30,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Luxembourg,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2016-02-12,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Madagascar,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Maldives,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2019-09-27,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Mali,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Malta,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-04-18,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Marshall Islands,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2019-01-29,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Mauritius,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-08-13,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Monaco,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2014-09-24,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Mongolia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2015-09-28,2013-10-04,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Montenegro,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2013-09-24,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Morocco,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
New Zealand,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2022-09-22,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
North Macedonia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-05-23,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Panama,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2017-02-16,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Paraguay,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2017-01-20,2012-09-26,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Peru,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2016-01-06,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Poland,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2013-09-30,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Portugal,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2013-09-24,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Republic of Moldova,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2023-09-22,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Romania,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-06-13,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Samoa,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2016-04-29,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
San Marino,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2018-09-26,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Senegal,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-10-01,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Serbia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,,,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Seychelles,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2021-06-07,2013-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Slovakia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2013-12-03,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Slovenia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2018-05-25,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Spain,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2013-06-03,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
State of Palestine,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2019-04-10,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Switzerland,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2017-04-24,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Thailand,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2012-09-25,2012-09-25,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Tunisia,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Accession,2018-12-14,,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Türkiye,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2017-12-26,2012-09-24,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Ukraine,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2016-09-02,2014-11-20,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Uruguay,crc_op_ic,Optional Protocol to the CRC on a communications procedure,Ratification,2015-02-23,2012-02-28,2011,IV-11-d,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-11-d&chapter=4&clang=_en
Albania,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2007-06-05,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Algeria,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2005-04-21,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Argentina,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2007-02-23,2004-08-10,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Armenia,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2013-09-26,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Azerbaijan,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,1999-01-11,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Bangladesh,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2011-08-24,1998-10-07,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Belize,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2001-11-14,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Benin,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2018-07-06,2005-09-15,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Bolivia (Plurinational State of),cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2000-10-16,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Bosnia and Herzegovina,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,1996-12-13,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Burkina Faso,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2003-11-26,2001-11-16,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Cabo Verde,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,1997-09-16,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Cambodia,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2004-09-27,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Cameroon,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2009-12-15,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Chad,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2022-02-22,2012-09-26,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Chile,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2005-03-21,1993-09-24,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Colombia,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,1995-05-24,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Comoros,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2000-09-22,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Congo,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2017-03-31,2008-09-29,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Côte d'Ivoire,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2023-09-26,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Ecuador,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2002-02-05,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Egypt,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,1993-02-19,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
El Salvador,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2003-03-14,2002-09-13,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Fiji,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2019-08-19,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Gabon,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2004-12-15,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Gambia,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2018-09-28,2017-09-20,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Ghana,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2000-09-07,2000-09-07,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Guatemala,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2003-03-14,2000-09-07,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Guinea,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2000-09-07,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Guinea-Bissau,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2018-10-22,2000-09-12,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Guyana,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2010-07-07,2005-09-15,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Haiti,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2013-12-05,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Honduras,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2005-08-09,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Indonesia,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2012-05-31,2004-09-22,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Jamaica,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2008-09-25,2008-09-25,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Kyrgyzstan,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2003-09-29,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Lesotho,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2005-09-16,2004-09-24,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Liberia,cmw,International Convention on the Protection of the Rights of All Migrant Workers,,,2004-09-22,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Libya,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Accession,2004-06-18,,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Madagascar,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2015-05-13,2014-09-24,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
Malawi,cmw,International Convention on the Protection of the Rights of All Migrant Workers,Ratification,2022-09-23,2022-09-23,1990,IV-13,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=IV-13&chapter=4&clang=_en
