country_name,treaty_id,treaty_name,action_type,action_date,signature_date,entry_into_force_date,treaty_open_year,wipo_treaty_id,source_url
Greece,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1998-08-07,,1998-11-07,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Guinea,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1996-08-05,,1996-11-05,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Hungary,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1966-12-29,1957-06-15,1967-03-23,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Iceland,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1994-12-23,,1995-04-09,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
India,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2019-06-07,,2019-09-07,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Indonesia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2023-07-07,,2023-10-07,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Iran (Islamic Republic of),nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2018-04-12,,2018-07-12,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Ireland,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1966-10-03,,1966-12-12,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Israel,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1960-09-19,,1961-04-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Italy,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1960-07-25,1957-06-15,1961-04-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Jamaica,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2005-11-07,,2006-02-07,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Japan,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1989-11-17,,1990-02-20,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Jordan,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2008-08-14,,2008-11-14,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Kazakhstan,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2002-01-24,,2002-04-24,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Kyrgyzstan,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1998-09-10,,1998-12-10,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Latvia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1994-09-29,,1995-01-01,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Lebanon,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1960-05-30,1957-06-15,1961-04-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Liechtenstein,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1967-01-24,1957-06-15,1967-05-29,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Lithuania,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1996-11-22,,1997-02-22,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Luxembourg,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1974-12-19,1957-06-15,1975-03-24,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Malawi,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1995-07-24,,1995-10-24,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Malaysia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2007-06-28,,2007-09-28,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Mexico,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2000-12-21,,2001-03-21,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Monaco,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1961-03-08,1957-06-15,1961-04-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Mongolia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2001-03-16,,2001-06-16,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Montenegro,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Succession,2006-12-04,,2006-06-03,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Morocco,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1966-07-25,1957-06-15,1966-10-01,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Mozambique,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2001-10-18,,2002-01-18,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Netherlands (Kingdom of the),nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1962-05-21,1957-06-15,1962-08-20,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
New Zealand,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2013-07-16,,2013-10-16,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
North Macedonia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Succession,1993-07-23,,1991-09-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Norway,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1961-06-28,1957-06-15,1961-07-28,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Paraguay,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2021-05-31,,2021-08-31,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Peru,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2022-07-18,,2022-10-18,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Poland,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1996-12-04,,1997-03-04,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Portugal,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1959-04-28,1957-06-15,1961-04-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Qatar,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2025-11-10,,2026-02-10,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Republic of Korea,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1998-10-08,,1999-01-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Republic of Moldova,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1997-09-01,,1997-12-01,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Romania,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1998-03-31,1958-12-18,1998-06-30,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Russian Federation,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1971-04-08,,1971-07-26,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Saint Kitts and Nevis,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2005-07-27,,2005-10-27,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Saint Lucia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2000-12-18,,2001-03-18,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Saudi Arabia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2021-04-22,,2021-07-22,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Serbia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Succession,2006-09-19,,1992-04-27,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Singapore,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1998-12-18,,1999-03-18,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Slovakia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Succession,1992-12-30,,1993-01-01,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Slovenia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Succession,1992-06-12,,1991-06-25,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Spain,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1959-04-04,1957-06-15,1961-04-08,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Suriname,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1981-07-24,,1981-12-16,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Sweden,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Ratification,1961-06-28,1957-06-15,1961-07-28,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Switzerland,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1962-07-20,1957-06-15,1962-08-20,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Syrian Arab Republic,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,2004-12-28,,2005-03-28,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Tajikistan,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Succession,1994-02-14,,1991-12-25,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Trinidad and Tobago,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1995-12-20,,1996-03-20,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
Tunisia,nice,Nice Agreement Concerning the International Classification of Goods and Services for the Purposes of the Registration of Marks,Accession,1967-02-24,1957-06-15,1967-05-29,1957,12,https://www.wipo.int/wipolex/en/treaties/ShowResults?search_what=C&treaty_id=12
