country_name,treaty_id,treaty_name,action_type,action_date,signature_date,treaty_open_year,mtdsg_no,source_url
Cameroon,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2006-12-07,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Canada,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1994-06-24,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Chile,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2003-10-15,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
China,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-04-07,1981-09-14,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Colombia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2000-03-06,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Costa Rica,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1998-12-17,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Côte d'Ivoire,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2016-05-25,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Croatia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Succession,1993-12-02,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Cuba,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1987-03-02,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Cyprus,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1988-12-12,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Czech Republic,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Succession,1993-02-22,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Denmark,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-07-07,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Djibouti,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1996-07-29,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Dominican Republic,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2010-06-21,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Ecuador,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-05-04,1981-09-09,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Egypt,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",,,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
El Salvador,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2000-01-26,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Estonia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2000-04-20,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Finland,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-04-08,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
France,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1988-03-04,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Gabon,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2007-10-01,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Georgia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1996-04-29,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Germany,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1992-11-25,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Greece,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1992-01-28,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Grenada,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2014-12-10,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Guatemala,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1983-07-21,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Guinea-Bissau,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2008-08-06,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Holy See,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1997-07-22,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Honduras,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2003-10-30,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Hungary,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-06-14,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Iceland,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,2008-08-22,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
India,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1984-03-01,1981-05-15,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Iraq,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2014-09-24,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Ireland,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1995-03-13,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Israel,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1995-03-22,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Italy,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1995-01-20,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Jamaica,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2008-09-25,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Japan,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1982-06-09,1981-09-22,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Jordan,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1995-10-19,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Kazakhstan,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2009-07-08,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Kuwait,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2013-05-24,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Lao People's Democratic Republic,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1983-01-03,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Latvia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1993-01-04,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Lebanon,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2017-04-05,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Lesotho,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2000-09-06,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Liberia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2005-09-16,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Liechtenstein,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1989-08-16,1982-02-11,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Lithuania,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1998-06-03,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Luxembourg,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1996-05-21,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Madagascar,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2008-03-14,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Malawi,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2022-09-23,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Maldives,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2000-09-07,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Mali,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2001-10-24,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Malta,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1995-06-26,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Mauritius,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1996-05-06,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Mexico,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-02-11,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Monaco,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1997-08-12,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Mongolia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1982-06-08,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Montenegro,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Succession,2006-10-23,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Morocco,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,2002-03-19,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Nauru,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2001-11-12,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Netherlands (Kingdom of the),ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1987-06-18,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
New Zealand,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1993-10-18,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Nicaragua,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,2000-12-05,1981-05-20,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Niger,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1992-11-10,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Nigeria,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",,,1982-01-26,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
North Macedonia,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Succession,1996-12-30,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Norway,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1983-06-07,1981-04-10,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Pakistan,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Ratification,1985-04-01,1982-01-26,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Panama,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1997-03-26,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Paraguay,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,2004-09-22,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
Peru,ccw,"Convention on Certain Conventional Weapons (with Protocols I, II and III)",Accession,1997-07-03,,1980,XXVI-2,https://treaties.un.org/Pages/ViewDetails.aspx?src=TREATY&mtdsg_no=XXVI-2&chapter=26&clang=_en
